18823.924044772062,295.29,291.35,293.62,292.543,5121,553090,1567022400
11621.870690348404,295,290.691,292.551,294.5,3032,340642,1567026000
15885.994880545248,295.951,292.909,294.465,295.92,3332,468162,1567029600
12663.117258465047,296,293.623,295.92,294.361,2798,373098,1567033200
25397.627152993646,294.451,291.2,294.362,292.503,4713,742958,1567036800
27734.770523932806,293.157,288.1,292.503,290.696,5325,807300,1567040400
23909.6570972514,292.236,288.3,290.699,289.629,4740,694058,1567044000
58710.40742021034,289.961,285,289.691,288.731,9472,1686200,1567047600
21062.197655948257,290.732,287.773,288.732,289.328,4483,608754,1567051200
23932.766261989,290,285.59,289.245,286.98,4752,688476,1567054800
37607.41209687751,287.092,282.605,287.09,285.347,6522,1071574,1567058400
62082.286953544004,285.461,278.074,285.348,284.286,10030,1753032,1567062000
34711.65852174974,287.145,283.45,284.267,283.5,6036,991528,1567065600
20672.909402206496,286.701,283.296,283.5,284.782,4117,589928,1567069200
16705.560573730152,285.111,283.603,284.784,283.925,3773,474806,1567072800
23934.928080535352,285.091,281.333,283.942,283.021,4217,677972,1567076400
35343.88247780535,284.327,280.05,283.03,282.562,6135,998656,1567080000
15098.724558480028,284.244,282.022,282.639,282.138,3125,427488,1567083600
46570.61474799474,282.879,276,282.137,279.198,6614,1305202,1567087200
37390.939408366736,284.619,278.995,279.198,282.898,4709,1055424,1567090800
amount,High,Low,Open,Close,count,vol,id
18823.924044772062,295.29,291.35,293.62,292.543,5121,553090,1567022400
11621.870690348404,295,290.691,292.551,294.5,3032,340642,1567026000
15885.994880545248,295.951,292.909,294.465,295.92,3332,468162,1567029600
12663.117258465047,296,293.623,295.92,294.361,2798,373098,1567033200
25397.627152993646,294.451,291.2,294.362,292.503,4713,742958,1567036800
27734.770523932806,293.157,288.1,292.503,290.696,5325,807300,1567040400
23909.6570972514,292.236,288.3,290.699,289.629,4740,694058,1567044000
58710.40742021034,289.961,285,289.691,288.731,9472,1686200,1567047600
21062.197655948257,290.732,287.773,288.732,289.328,4483,608754,1567051200
23932.766261989,290,285.59,289.245,286.98,4752,688476,1567054800
37607.41209687751,287.092,282.605,287.09,285.347,6522,1071574,1567058400
62082.286953544004,285.461,278.074,285.348,284.286,10030,1753032,1567062000
34711.65852174974,287.145,283.45,284.267,283.5,6036,991528,1567065600
20672.909402206496,286.701,283.296,283.5,284.782,4117,589928,1567069200
16705.560573730152,285.111,283.603,284.784,283.925,3773,474806,1567072800
23934.928080535352,285.091,281.333,283.942,283.021,4217,677972,1567076400
35343.88247780535,284.327,280.05,283.03,282.562,6135,998656,1567080000
15098.724558480028,284.244,282.022,282.639,282.138,3125,427488,1567083600
46570.61474799474,282.879,276,282.137,279.198,6614,1305202,1567087200
39249.28746776462,284.619,278.995,279.198,282.627,5002,1107932,1567090800
18823.924044772062,295.29,291.35,293.62,292.543,5121,553090,1567022400
11621.870690348404,295,290.691,292.551,294.5,3032,340642,1567026000
15885.994880545248,295.951,292.909,294.465,295.92,3332,468162,1567029600
12663.117258465047,296,293.623,295.92,294.361,2798,373098,1567033200
25397.627152993646,294.451,291.2,294.362,292.503,4713,742958,1567036800
27734.770523932806,293.157,288.1,292.503,290.696,5325,807300,1567040400
23909.6570972514,292.236,288.3,290.699,289.629,4740,694058,1567044000
58710.40742021034,289.961,285,289.691,288.731,9472,1686200,1567047600
21062.197655948257,290.732,287.773,288.732,289.328,4483,608754,1567051200
23932.766261989,290,285.59,289.245,286.98,4752,688476,1567054800
37607.41209687751,287.092,282.605,287.09,285.347,6522,1071574,1567058400
62082.286953544004,285.461,278.074,285.348,284.286,10030,1753032,1567062000
34711.65852174974,287.145,283.45,284.267,283.5,6036,991528,1567065600
20672.909402206496,286.701,283.296,283.5,284.782,4117,589928,1567069200
16705.560573730152,285.111,283.603,284.784,283.925,3773,474806,1567072800
23934.928080535352,285.091,281.333,283.942,283.021,4217,677972,1567076400
35343.88247780535,284.327,280.05,283.03,282.562,6135,998656,1567080000
15098.724558480028,284.244,282.022,282.639,282.138,3125,427488,1567083600
46570.61474799474,282.879,276,282.137,279.198,6614,1305202,1567087200
39268.394733724635,284.619,278.995,279.198,282.55,5009,1108472,1567090800
18823.924044772062,295.29,291.35,293.62,292.543,5121,553090,1567022400
11621.870690348404,295,290.691,292.551,294.5,3032,340642,1567026000
15885.994880545248,295.951,292.909,294.465,295.92,3332,468162,1567029600
12663.117258465047,296,293.623,295.92,294.361,2798,373098,1567033200
25397.627152993646,294.451,291.2,294.362,292.503,4713,742958,1567036800
27734.770523932806,293.157,288.1,292.503,290.696,5325,807300,1567040400
23909.6570972514,292.236,288.3,290.699,289.629,4740,694058,1567044000
58710.40742021034,289.961,285,289.691,288.731,9472,1686200,1567047600
21062.197655948257,290.732,287.773,288.732,289.328,4483,608754,1567051200
23932.766261989,290,285.59,289.245,286.98,4752,688476,1567054800
37607.41209687751,287.092,282.605,287.09,285.347,6522,1071574,1567058400
62082.286953544004,285.461,278.074,285.348,284.286,10030,1753032,1567062000
34711.65852174974,287.145,283.45,284.267,283.5,6036,991528,1567065600
20672.909402206496,286.701,283.296,283.5,284.782,4117,589928,1567069200
16705.560573730152,285.111,283.603,284.784,283.925,3773,474806,1567072800
23934.928080535352,285.091,281.333,283.942,283.021,4217,677972,1567076400
35343.88247780535,284.327,280.05,283.03,282.562,6135,998656,1567080000
15098.724558480028,284.244,282.022,282.639,282.138,3125,427488,1567083600
46570.61474799474,282.879,276,282.137,279.198,6614,1305202,1567087200
39300.54068430786,284.619,278.995,279.198,282.472,5017,1109380,1567090800
amount,High,Low,Open,Close,count,vol,id
22053.534374252955,279.828,277,278.995,278.573,3247,613376,1567242000
14831.462821042032,280,277.611,278.569,279.813,2444,413466,1567245600
10530.584804930077,279.846,278.044,279.846,279.1,1873,293702,1567249200
12859.129600155104,280.772,278.112,279.233,280.377,2424,359284,1567252800
13537.48544873924,281.214,279.417,280.382,279.83,2254,379412,1567256400
16779.41846622764,279.937,277.318,279.859,278.326,2701,467090,1567260000
9290.71755959124,279.999,278.163,278.312,279.76,1739,259312,1567263600
17523.69591798068,280.243,277.652,279.733,278.281,2701,488492,1567267200
10226.693900187416,280,277.453,278.262,277.599,2243,284880,1567270800
28577.97625911821,278.146,272,277.598,274.81,4404,787564,1567274400
11977.767595059098,276.306,274.175,274.87,276.016,1992,329616,1567278000
14868.06220339025,276.288,273.443,276.016,275.128,2822,408750,1567281600
39851.214145807746,285,274.456,275.12,284.965,5502,1121016,1567285200
38569.772795638244,287,281.346,284.965,281.385,5508,1093712,1567288800
15329.110799669208,281.699,280.235,281.394,280.97,2551,430608,1567292400
17700.0324202834,283.688,280.89,280.99,283.26,2773,500566,1567296000
12112.410928211342,283.959,281.53,283.107,281.552,2087,342722,1567299600
7406.79587330287,282.299,281.378,281.553,281.378,1216,208764,1567303200
8560.932779174651,283.429,281.368,281.378,282.727,1214,241958,1567306800
710.5608836249071,282.953,282.585,282.711,282.621,174,20088,1567310400
amount,High,Low,Open,Close,count,vol,id
7874.858627346091,284.445,282.581,284.299,283.406,1763,223180,1567368000
11656.564228631356,285.6,282.433,283.469,282.477,2754,330976,1567371600
18226.843820843984,285.555,282.477,282.477,283.878,3341,518212,1567375200
12537.549893810468,284.299,283,283.878,283.518,2101,355350,1567378800
10175.336485529384,284.112,283.223,283.538,283.286,1831,288598,1567382400
9117.28642796659,283.5,282.608,283.212,282.955,1472,258020,1567386000
12339.53278381796,283.2,281.582,283.003,283.153,1772,348582,1567389600
15353.538394864074,284.22,282.436,283.152,282.578,2154,435186,1567393200
8089.979375749089,284,282.503,282.539,283.916,1210,229208,1567396800
7888.381277925808,283.968,283.157,283.908,283.237,972,223668,1567400400
9756.378616960697,283.44,282.088,283.236,282.308,1449,275934,1567404000
8496.33779714121,283.711,282.204,282.3,283.458,1228,240464,1567407600
7043.740600795838,283.544,282.897,283.543,283.215,923,199452,1567411200
54897.40780569604,290.14,283.028,283.208,288.905,8012,1578384,1567414800
17610.70767029362,289,287.45,288.905,288.204,2570,507482,1567418400
14521.625688352771,289.6,287.922,288.2,288.9,2618,419204,1567422000
11259.518106580743,289.098,287.342,288.926,288.747,1803,324468,1567425600
19084.214529576228,290.3,287.999,288.749,289.16,2972,552024,1567429200
27984.013481738835,291.721,287.505,289.211,288.588,4471,810400,1567432800
4530.034706231091,288.707,287.085,288.6,287.374,606,130308,1567436400
amount,High,Low,Open,Close,count,vol,id
7874.858627346091,284.445,282.581,284.299,283.406,1763,223180,1567368000
11656.564228631356,285.6,282.433,283.469,282.477,2754,330976,1567371600
18226.843820843984,285.555,282.477,282.477,283.878,3341,518212,1567375200
12537.549893810468,284.299,283,283.878,283.518,2101,355350,1567378800
10175.336485529384,284.112,283.223,283.538,283.286,1831,288598,1567382400
9117.28642796659,283.5,282.608,283.212,282.955,1472,258020,1567386000
12339.53278381796,283.2,281.582,283.003,283.153,1772,348582,1567389600
15353.538394864074,284.22,282.436,283.152,282.578,2154,435186,1567393200
8089.979375749089,284,282.503,282.539,283.916,1210,229208,1567396800
7888.381277925808,283.968,283.157,283.908,283.237,972,223668,1567400400
9756.378616960697,283.44,282.088,283.236,282.308,1449,275934,1567404000
8496.33779714121,283.711,282.204,282.3,283.458,1228,240464,1567407600
7043.740600795838,283.544,282.897,283.543,283.215,923,199452,1567411200
54897.40780569604,290.14,283.028,283.208,288.905,8012,1578384,1567414800
17610.70767029362,289,287.45,288.905,288.204,2570,507482,1567418400
14521.625688352771,289.6,287.922,288.2,288.9,2618,419204,1567422000
11259.518106580743,289.098,287.342,288.926,288.747,1803,324468,1567425600
19084.214529576228,290.3,287.999,288.749,289.16,2972,552024,1567429200
27984.013481738835,291.721,287.505,289.211,288.588,4471,810400,1567432800
5300.322928177223,288.707,287.085,288.6,287.563,745,152452,1567436400
amount,High,Low,Open,Close,count,vol,id
15351.347357681625,330,325.534,325.924,329.144,3221,503356,1568919600
28187.809352955628,331.877,325.699,329.167,327.094,6468,927928,1568923200
5316.035150871586,329.478,326.941,327.153,328.834,1455,174512,1568926800
10617.466734342019,329.961,328.703,328.834,329.09,2717,349736,1568930400
25999.706610329547,334.771,328.864,329.079,333.232,4241,863856,1568934000
35198.20550022957,335,328.6,333.303,329.94,5709,1169196,1568937600
19579.78817828844,331,328.21,330.016,328.398,2987,645078,1568941200
17440.10919033243,329.212,326.888,328.441,328.02,2684,572214,1568944800
12408.922834610414,331,328.098,328.098,329.11,2665,409194,1568948400
9860.638637828222,329.96,327.36,329.057,328.294,1666,323802,1568952000
14550.384900556772,328.75,327.677,328.351,328.212,2398,477620,1568955600
11613.345166972811,329.703,328.125,328.157,328.298,2422,382054,1568959200
9559.198815629328,328.763,327.938,328.3,328.25,2097,313806,1568962800
16443.3960946703,330,327.6,328.08,327.741,2354,540720,1568966400
13477.257609874952,328.262,326.668,327.74,327.188,1844,441188,1568970000
10240.878708430964,328.87,327.189,327.189,327.961,1599,336112,1568973600
11065.869308999056,328.9,326.8,327.885,328.9,1920,362606,1568977200
18282.00472105359,330.635,328.717,328.952,329.877,2651,603030,1568980800
15599.787471381476,330.499,327,329.827,327.664,2678,512598,1568984400
34.730618946065256,327.698,327.555,327.698,327.555,12,1138,1568988000
15351.347357681625,330,325.534,325.924,329.144,3221,503356,1568919600
28187.809352955628,331.877,325.699,329.167,327.094,6468,927928,1568923200
5316.035150871586,329.478,326.941,327.153,328.834,1455,174512,1568926800
10617.466734342019,329.961,328.703,328.834,329.09,2717,349736,1568930400
25999.706610329547,334.771,328.864,329.079,333.232,4241,863856,1568934000
35198.20550022957,335,328.6,333.303,329.94,5709,1169196,1568937600
19579.78817828844,331,328.21,330.016,328.398,2987,645078,1568941200
17440.10919033243,329.212,326.888,328.441,328.02,2684,572214,1568944800
12408.922834610414,331,328.098,328.098,329.11,2665,409194,1568948400
9860.638637828222,329.96,327.36,329.057,328.294,1666,323802,1568952000
14550.384900556772,328.75,327.677,328.351,328.212,2398,477620,1568955600
11613.345166972811,329.703,328.125,328.157,328.298,2422,382054,1568959200
9559.198815629328,328.763,327.938,328.3,328.25,2097,313806,1568962800
16443.3960946703,330,327.6,328.08,327.741,2354,540720,1568966400
13477.257609874952,328.262,326.668,327.74,327.188,1844,441188,1568970000
10240.878708430964,328.87,327.189,327.189,327.961,1599,336112,1568973600
11065.869308999056,328.9,326.8,327.885,328.9,1920,362606,1568977200
18282.00472105359,330.635,328.717,328.952,329.877,2651,603030,1568980800
15599.787471381476,330.499,327,329.827,327.664,2678,512598,1568984400
34.79168895366847,327.698,327.493,327.698,327.493,13,1140,1568988000
15351.347357681625,330,325.534,325.924,329.144,3221,503356,1568919600
28187.809352955628,331.877,325.699,329.167,327.094,6468,927928,1568923200
5316.035150871586,329.478,326.941,327.153,328.834,1455,174512,1568926800
10617.466734342019,329.961,328.703,328.834,329.09,2717,349736,1568930400
25999.706610329547,334.771,328.864,329.079,333.232,4241,863856,1568934000
35198.20550022957,335,328.6,333.303,329.94,5709,1169196,1568937600
19579.78817828844,331,328.21,330.016,328.398,2987,645078,1568941200
17440.10919033243,329.212,326.888,328.441,328.02,2684,572214,1568944800
12408.922834610414,331,328.098,328.098,329.11,2665,409194,1568948400
9860.638637828222,329.96,327.36,329.057,328.294,1666,323802,1568952000
14550.384900556772,328.75,327.677,328.351,328.212,2398,477620,1568955600
11613.345166972811,329.703,328.125,328.157,328.298,2422,382054,1568959200
9559.198815629328,328.763,327.938,328.3,328.25,2097,313806,1568962800
16443.3960946703,330,327.6,328.08,327.741,2354,540720,1568966400
13477.257609874952,328.262,326.668,327.74,327.188,1844,441188,1568970000
10240.878708430964,328.87,327.189,327.189,327.961,1599,336112,1568973600
11065.869308999056,328.9,326.8,327.885,328.9,1920,362606,1568977200
18282.00472105359,330.635,328.717,328.952,329.877,2651,603030,1568980800
15599.787471381476,330.499,327,329.827,327.664,2678,512598,1568984400
58.61551052884034,327.698,327.403,327.698,327.403,17,1920,1568988000
15351.347357681625,330,325.534,325.924,329.144,3221,503356,1568919600
28187.809352955628,331.877,325.699,329.167,327.094,6468,927928,1568923200
5316.035150871586,329.478,326.941,327.153,328.834,1455,174512,1568926800
10617.466734342019,329.961,328.703,328.834,329.09,2717,349736,1568930400
25999.706610329547,334.771,328.864,329.079,333.232,4241,863856,1568934000
35198.20550022957,335,328.6,333.303,329.94,5709,1169196,1568937600
19579.78817828844,331,328.21,330.016,328.398,2987,645078,1568941200
17440.10919033243,329.212,326.888,328.441,328.02,2684,572214,1568944800
12408.922834610414,331,328.098,328.098,329.11,2665,409194,1568948400
9860.638637828222,329.96,327.36,329.057,328.294,1666,323802,1568952000
14550.384900556772,328.75,327.677,328.351,328.212,2398,477620,1568955600
11613.345166972811,329.703,328.125,328.157,328.298,2422,382054,1568959200
9559.198815629328,328.763,327.938,328.3,328.25,2097,313806,1568962800
16443.3960946703,330,327.6,328.08,327.741,2354,540720,1568966400
13477.257609874952,328.262,326.668,327.74,327.188,1844,441188,1568970000
10240.878708430964,328.87,327.189,327.189,327.961,1599,336112,1568973600
11065.869308999056,328.9,326.8,327.885,328.9,1920,362606,1568977200
18282.00472105359,330.635,328.717,328.952,329.877,2651,603030,1568980800
15599.787471381476,330.499,327,329.827,327.664,2678,512598,1568984400
70.16143856987105,327.698,327.388,327.698,327.39,21,2298,1568988000
amount,High,Low,Open,Close,count,vol,id
28187.809352955628,331.877,325.699,329.167,327.094,6468,927928,1568923200
5316.035150871586,329.478,326.941,327.153,328.834,1455,174512,1568926800
10617.466734342019,329.961,328.703,328.834,329.09,2717,349736,1568930400
25999.706610329547,334.771,328.864,329.079,333.232,4241,863856,1568934000
35198.20550022957,335,328.6,333.303,329.94,5709,1169196,1568937600
19579.78817828844,331,328.21,330.016,328.398,2987,645078,1568941200
17440.10919033243,329.212,326.888,328.441,328.02,2684,572214,1568944800
12408.922834610414,331,328.098,328.098,329.11,2665,409194,1568948400
9860.638637828222,329.96,327.36,329.057,328.294,1666,323802,1568952000
14550.384900556772,328.75,327.677,328.351,328.212,2398,477620,1568955600
11613.345166972811,329.703,328.125,328.157,328.298,2422,382054,1568959200
9559.198815629328,328.763,327.938,328.3,328.25,2097,313806,1568962800
16443.3960946703,330,327.6,328.08,327.741,2354,540720,1568966400
13477.257609874952,328.262,326.668,327.74,327.188,1844,441188,1568970000
10240.878708430964,328.87,327.189,327.189,327.961,1599,336112,1568973600
11065.869308999056,328.9,326.8,327.885,328.9,1920,362606,1568977200
18282.00472105359,330.635,328.717,328.952,329.877,2651,603030,1568980800
15599.787471381476,330.499,327,329.827,327.664,2678,512598,1568984400
7109.053207846203,328.287,327.073,327.698,327.836,1698,232882,1568988000
59.53933088891657,327.856,327.836,327.837,327.854,32,1952,1568991600
amount,High,Low,Open,Close,count,vol,id
28187.809352955628,331.877,325.699,329.167,327.094,6468,927928,1568923200
5316.035150871586,329.478,326.941,327.153,328.834,1455,174512,1568926800
10617.466734342019,329.961,328.703,328.834,329.09,2717,349736,1568930400
25999.706610329547,334.771,328.864,329.079,333.232,4241,863856,1568934000
35198.20550022957,335,328.6,333.303,329.94,5709,1169196,1568937600
19579.78817828844,331,328.21,330.016,328.398,2987,645078,1568941200
17440.10919033243,329.212,326.888,328.441,328.02,2684,572214,1568944800
12408.922834610414,331,328.098,328.098,329.11,2665,409194,1568948400
9860.638637828222,329.96,327.36,329.057,328.294,1666,323802,1568952000
14550.384900556772,328.75,327.677,328.351,328.212,2398,477620,1568955600
11613.345166972811,329.703,328.125,328.157,328.298,2422,382054,1568959200
9559.198815629328,328.763,327.938,328.3,328.25,2097,313806,1568962800
16443.3960946703,330,327.6,328.08,327.741,2354,540720,1568966400
13477.257609874952,328.262,326.668,327.74,327.188,1844,441188,1568970000
10240.878708430964,328.87,327.189,327.189,327.961,1599,336112,1568973600
11065.869308999056,328.9,326.8,327.885,328.9,1920,362606,1568977200
18282.00472105359,330.635,328.717,328.952,329.877,2651,603030,1568980800
15599.787471381476,330.499,327,329.827,327.664,2678,512598,1568984400
7109.053207846203,328.287,327.073,327.698,327.836,1698,232882,1568988000
389.0722955672946,327.918,327.689,327.837,327.691,116,12754,1568991600
amount,High,Low,Open,Close,count,vol,id
28187.809352955628,331.877,325.699,329.167,327.094,6468,927928,1568923200
5316.035150871586,329.478,326.941,327.153,328.834,1455,174512,1568926800
10617.466734342019,329.961,328.703,328.834,329.09,2717,349736,1568930400
25999.706610329547,334.771,328.864,329.079,333.232,4241,863856,1568934000
35198.20550022957,335,328.6,333.303,329.94,5709,1169196,1568937600
19579.78817828844,331,328.21,330.016,328.398,2987,645078,1568941200
17440.10919033243,329.212,326.888,328.441,328.02,2684,572214,1568944800
12408.922834610414,331,328.098,328.098,329.11,2665,409194,1568948400
9860.638637828222,329.96,327.36,329.057,328.294,1666,323802,1568952000
14550.384900556772,328.75,327.677,328.351,328.212,2398,477620,1568955600
11613.345166972811,329.703,328.125,328.157,328.298,2422,382054,1568959200
9559.198815629328,328.763,327.938,328.3,328.25,2097,313806,1568962800
16443.3960946703,330,327.6,328.08,327.741,2354,540720,1568966400
13477.257609874952,328.262,326.668,327.74,327.188,1844,441188,1568970000
10240.878708430964,328.87,327.189,327.189,327.961,1599,336112,1568973600
11065.869308999056,328.9,326.8,327.885,328.9,1920,362606,1568977200
18282.00472105359,330.635,328.717,328.952,329.877,2651,603030,1568980800
15599.787471381476,330.499,327,329.827,327.664,2678,512598,1568984400
7109.053207846203,328.287,327.073,327.698,327.836,1698,232882,1568988000
408.0527694934315,327.918,327.689,327.837,327.855,133,13376,1568991600
amount,High,Low,Open,Close,count,vol,id
28187.809352955628,331.877,325.699,329.167,327.094,6468,927928,1568923200
5316.035150871586,329.478,326.941,327.153,328.834,1455,174512,1568926800
10617.466734342019,329.961,328.703,328.834,329.09,2717,349736,1568930400
25999.706610329547,334.771,328.864,329.079,333.232,4241,863856,1568934000
35198.20550022957,335,328.6,333.303,329.94,5709,1169196,1568937600
19579.78817828844,331,328.21,330.016,328.398,2987,645078,1568941200
17440.10919033243,329.212,326.888,328.441,328.02,2684,572214,1568944800
12408.922834610414,331,328.098,328.098,329.11,2665,409194,1568948400
9860.638637828222,329.96,327.36,329.057,328.294,1666,323802,1568952000
14550.384900556772,328.75,327.677,328.351,328.212,2398,477620,1568955600
11613.345166972811,329.703,328.125,328.157,328.298,2422,382054,1568959200
9559.198815629328,328.763,327.938,328.3,328.25,2097,313806,1568962800
16443.3960946703,330,327.6,328.08,327.741,2354,540720,1568966400
13477.257609874952,328.262,326.668,327.74,327.188,1844,441188,1568970000
10240.878708430964,328.87,327.189,327.189,327.961,1599,336112,1568973600
11065.869308999056,328.9,326.8,327.885,328.9,1920,362606,1568977200
18282.00472105359,330.635,328.717,328.952,329.877,2651,603030,1568980800
15599.787471381476,330.499,327,329.827,327.664,2678,512598,1568984400
7109.053207846203,328.287,327.073,327.698,327.836,1698,232882,1568988000
5834.4565824481415,327.999,326.134,327.837,326.134,947,190932,1568991600
28187.809352955628,331.877,325.699,329.167,327.094,6468,927928,1568923200
5316.035150871586,329.478,326.941,327.153,328.834,1455,174512,1568926800
10617.466734342019,329.961,328.703,328.834,329.09,2717,349736,1568930400
25999.706610329547,334.771,328.864,329.079,333.232,4241,863856,1568934000
35198.20550022957,335,328.6,333.303,329.94,5709,1169196,1568937600
19579.78817828844,331,328.21,330.016,328.398,2987,645078,1568941200
17440.10919033243,329.212,326.888,328.441,328.02,2684,572214,1568944800
12408.922834610414,331,328.098,328.098,329.11,2665,409194,1568948400
9860.638637828222,329.96,327.36,329.057,328.294,1666,323802,1568952000
14550.384900556772,328.75,327.677,328.351,328.212,2398,477620,1568955600
11613.345166972811,329.703,328.125,328.157,328.298,2422,382054,1568959200
9559.198815629328,328.763,327.938,328.3,328.25,2097,313806,1568962800
16443.3960946703,330,327.6,328.08,327.741,2354,540720,1568966400
13477.257609874952,328.262,326.668,327.74,327.188,1844,441188,1568970000
10240.878708430964,328.87,327.189,327.189,327.961,1599,336112,1568973600
11065.869308999056,328.9,326.8,327.885,328.9,1920,362606,1568977200
18282.00472105359,330.635,328.717,328.952,329.877,2651,603030,1568980800
15599.787471381476,330.499,327,329.827,327.664,2678,512598,1568984400
7109.053207846203,328.287,327.073,327.698,327.836,1698,232882,1568988000
6029.2456264719995,327.999,326.134,327.837,326.134,972,197286,1568991600
28187.809352955628,331.877,325.699,329.167,327.094,6468,927928,1568923200
5316.035150871586,329.478,326.941,327.153,328.834,1455,174512,1568926800
10617.466734342019,329.961,328.703,328.834,329.09,2717,349736,1568930400
25999.706610329547,334.771,328.864,329.079,333.232,4241,863856,1568934000
35198.20550022957,335,328.6,333.303,329.94,5709,1169196,1568937600
19579.78817828844,331,328.21,330.016,328.398,2987,645078,1568941200
17440.10919033243,329.212,326.888,328.441,328.02,2684,572214,1568944800
12408.922834610414,331,328.098,328.098,329.11,2665,409194,1568948400
9860.638637828222,329.96,327.36,329.057,328.294,1666,323802,1568952000
14550.384900556772,328.75,327.677,328.351,328.212,2398,477620,1568955600
11613.345166972811,329.703,328.125,328.157,328.298,2422,382054,1568959200
9559.198815629328,328.763,327.938,328.3,328.25,2097,313806,1568962800
16443.3960946703,330,327.6,328.08,327.741,2354,540720,1568966400
13477.257609874952,328.262,326.668,327.74,327.188,1844,441188,1568970000
10240.878708430964,328.87,327.189,327.189,327.961,1599,336112,1568973600
11065.869308999056,328.9,326.8,327.885,328.9,1920,362606,1568977200
18282.00472105359,330.635,328.717,328.952,329.877,2651,603030,1568980800
15599.787471381476,330.499,327,329.827,327.664,2678,512598,1568984400
7109.053207846203,328.287,327.073,327.698,327.836,1698,232882,1568988000
6189.778075287961,327.999,326.134,327.837,326.184,983,202522,1568991600
28187.809352955628,331.877,325.699,329.167,327.094,6468,927928,1568923200
5316.035150871586,329.478,326.941,327.153,328.834,1455,174512,1568926800
10617.466734342019,329.961,328.703,328.834,329.09,2717,349736,1568930400
25999.706610329547,334.771,328.864,329.079,333.232,4241,863856,1568934000
35198.20550022957,335,328.6,333.303,329.94,5709,1169196,1568937600
19579.78817828844,331,328.21,330.016,328.398,2987,645078,1568941200
17440.10919033243,329.212,326.888,328.441,328.02,2684,572214,1568944800
12408.922834610414,331,328.098,328.098,329.11,2665,409194,1568948400
